generation,time_elapsed_s,best_fitness,mean_fitness,max_fitness,diversity_index,immigrant_ratio,rho_SI,rho_MI,best_route,waktu_tempuh,pelanggaran_sla,penalty_cost
1,0.0073549747467041016,3161.3000000000357,4002.545000000023,4440.100000000024,0.21017752455000083,0.08108402279049993,0.5035545561727318,0.49644544382726824,"[1, 4, 3, 2, 5]",1569.1000000000022,1592.2000000000335,1592.2000000000335
2,0.009363174438476562,3161.3000000000357,3812.1150000000225,4836.300000000025,0.17072281397596425,0.08463494674216322,0.5035545561727318,0.49644544382726824,"[1, 4, 3, 2, 5]",1569.1000000000022,1592.2000000000335,1592.2000000000335
3,0.011958837509155273,2572.000000000011,3605.145000000021,4378.000000000029,0.28657515855811716,0.07420823572976946,0.5035545561727318,0.49644544382726824,"[3, 1, 4, 2, 5]",1445.7000000000007,1126.3000000000102,1126.3000000000102
4,0.014961957931518555,2572.000000000011,3255.2950000000324,3940.0000000000327,0.20990263555223546,0.08110876280029881,0.5035545561727318,0.49644544382726824,"[3, 1, 4, 2, 5]",1445.7000000000007,1126.3000000000102,1126.3000000000102
5,0.014961957931518555,2572.000000000011,3132.245000000027,4742.600000000028,0.1788637223461163,0.08390226498884955,0.5035545561727318,0.49644544382726824,"[3, 1, 4, 2, 5]",1445.7000000000007,1126.3000000000102,1126.3000000000102
6,0.014961957931518555,2572.000000000011,2865.370000000017,4538.100000000031,0.1023846833044262,0.09078537850260165,0.5035545561727318,0.49644544382726824,"[3, 1, 4, 2, 5]",1445.7000000000007,1126.3000000000102,1126.3000000000102
7,0.014961957931518555,2572.000000000011,2739.4900000000116,4283.699999999997,0.06113911713494148,0.09449747945785528,0.5035545561727318,0.49644544382726824,"[3, 1, 4, 2, 5]",1445.7000000000007,1126.3000000000102,1126.3000000000102
8,0.014961957931518555,2572.000000000011,2711.505000000012,4098.800000000021,0.05144928738836966,0.09536956413504674,0.5035545561727318,0.49644544382726824,"[3, 1, 4, 2, 5]",1445.7000000000007,1126.3000000000102,1126.3000000000102
9,0.014961957931518555,2572.000000000011,2722.3100000000113,4474.800000000007,0.05521413799310168,0.09503072758062085,0.5035545561727318,0.49644544382726824,"[3, 1, 4, 2, 5]",1445.7000000000007,1126.3000000000102,1126.3000000000102
10,0.014961957931518555,2572.000000000011,2782.0800000000127,4960.400000000023,0.07551184725097827,0.09320393374741197,0.5035545561727318,0.49644544382726824,"[3, 1, 4, 2, 5]",1445.7000000000007,1126.3000000000102,1126.3000000000102
11,0.014961957931518555,2572.000000000011,2675.7500000000127,3985.7000000000044,0.038774175464823445,0.0965103242081659,0.5035545561727318,0.49644544382726824,"[3, 1, 4, 2, 5]",1445.7000000000007,1126.3000000000102,1126.3000000000102
12,0.014961957931518555,2572.000000000011,2673.400000000012,4600.000000000022,0.037929228697539244,0.09658636941722147,0.5035545561727318,0.49644544382726824,"[3, 1, 4, 2, 5]",1445.7000000000007,1126.3000000000102,1126.3000000000102
13,0.014961957931518555,2572.000000000011,2767.170000000012,5123.600000000002,0.07053054203391934,0.09365225121694727,0.5035545561727318,0.49644544382726824,"[3, 1, 4, 2, 5]",1445.7000000000007,1126.3000000000102,1126.3000000000102
14,0.027165889739990234,2572.000000000011,2800.7300000000137,4882.300000000043,0.08166799370164295,0.09264988056685214,0.5035545561727318,0.49644544382726824,"[3, 1, 4, 2, 5]",1445.7000000000007,1126.3000000000102,1126.3000000000102
15,0.027165889739990234,2572.000000000011,2769.825000000012,4608.100000000028,0.07142147969637097,0.09357206682732662,0.5035545561727318,0.49644544382726824,"[3, 1, 4, 2, 5]",1445.7000000000007,1126.3000000000102,1126.3000000000102
16,0.027165889739990234,2572.000000000011,2730.805000000012,4644.700000000015,0.05815318193719468,0.09476621362565249,0.5035545561727318,0.49644544382726824,"[3, 1, 4, 2, 5]",1445.7000000000007,1126.3000000000102,1126.3000000000102
17,0.027165889739990234,2572.000000000011,2778.0950000000125,4665.900000000023,0.07418572798986396,0.09332328448091225,0.5035545561727318,0.49644544382726824,"[3, 1, 4, 2, 5]",1445.7000000000007,1126.3000000000102,1126.3000000000102
18,0.027165889739990234,2572.000000000011,2737.090000000012,4474.800000000007,0.0603158829267581,0.09457157053659178,0.5035545561727318,0.49644544382726824,"[3, 1, 4, 2, 5]",1445.7000000000007,1126.3000000000102,1126.3000000000102
19,0.027165889739990234,2572.000000000011,2744.080000000014,4378.000000000029,0.062709541995861,0.09435614122037252,0.5035545561727318,0.49644544382726824,"[3, 1, 4, 2, 5]",1445.7000000000007,1126.3000000000102,1126.3000000000102
20,0.027165889739990234,2572.000000000011,2784.055000000012,5293.500000000011,0.07616767628513112,0.0931449091343382,0.5035545561727318,0.49644544382726824,"[3, 1, 4, 2, 5]",1445.7000000000007,1126.3000000000102,1126.3000000000102
21,0.027165889739990234,2572.000000000011,2764.185000000012,4957.3000000000175,0.06952682255348369,0.09374258597018646,0.5035545561727318,0.49644544382726824,"[3, 1, 4, 2, 5]",1445.7000000000007,1126.3000000000102,1126.3000000000102
22,0.027165889739990234,2572.000000000011,2694.055000000014,4119.100000000028,0.0453053111387861,0.09592252199750925,0.5035545561727318,0.49644544382726824,"[3, 1, 4, 2, 5]",1445.7000000000007,1126.3000000000102,1126.3000000000102
