generation,time_elapsed_s,best_fitness,mean_fitness,max_fitness,diversity_index,immigrant_ratio,rho_SI,rho_MI,best_route,waktu_tempuh,pelanggaran_sla,penalty_cost
1,0.003500223159790039,2572.000000000011,3962.845000000024,4539.600000000039,0.3509713349878697,0.06841257985109173,0.5035056370068965,0.4964943629931034,"[3, 1, 4, 2, 5]",1445.7000000000007,1126.3000000000102,1126.3000000000102
2,0.007613658905029297,2572.000000000011,3660.26000000002,4665.900000000023,0.2973176768863425,0.07324140908022918,0.5035056370068965,0.4964943629931034,"[3, 1, 4, 2, 5]",1445.7000000000007,1126.3000000000102,1126.3000000000102
3,0.00963139533996582,2572.000000000011,3327.845000000024,4267.000000000007,0.22712746537173684,0.0795585281165437,0.5035056370068965,0.4964943629931034,"[3, 1, 4, 2, 5]",1445.7000000000007,1126.3000000000102,1126.3000000000102
4,0.014131784439086914,2572.000000000011,2886.8250000000185,3923.8000000000247,0.1090557965931449,0.09018497830661697,0.5035056370068965,0.4964943629931034,"[3, 1, 4, 2, 5]",1445.7000000000007,1126.3000000000102,1126.3000000000102
5,0.017882108688354492,2572.000000000011,2773.790000000015,4375.200000000026,0.07274883823216702,0.09345260455910497,0.5035056370068965,0.4964943629931034,"[3, 1, 4, 2, 5]",1445.7000000000007,1126.3000000000102,1126.3000000000102
6,0.022606372833251953,2572.000000000011,2654.005000000011,3395.100000000024,0.030898585345544054,0.09721912731890105,0.5035056370068965,0.4964943629931034,"[3, 1, 4, 2, 5]",1445.7000000000007,1126.3000000000102,1126.3000000000102
7,0.025194644927978516,2572.000000000011,2700.160000000013,4031.8000000000247,0.047463853993837964,0.09572825314055458,0.5035056370068965,0.4964943629931034,"[3, 1, 4, 2, 5]",1445.7000000000007,1126.3000000000102,1126.3000000000102
8,0.027204513549804688,2572.000000000011,2683.1700000000124,4600.000000000022,0.04143233563285253,0.09627108979304327,0.5035056370068965,0.4964943629931034,"[3, 1, 4, 2, 5]",1445.7000000000007,1126.3000000000102,1126.3000000000102
9,0.03179502487182617,2572.000000000011,2753.725000000012,4619.100000000035,0.06599242843784377,0.09406068144059407,0.5035056370068965,0.4964943629931034,"[3, 1, 4, 2, 5]",1445.7000000000007,1126.3000000000102,1126.3000000000102
10,0.034984588623046875,2572.000000000011,2710.6850000000136,4566.700000000044,0.051162344573420365,0.09539538898839217,0.5035056370068965,0.4964943629931034,"[3, 1, 4, 2, 5]",1445.7000000000007,1126.3000000000102,1126.3000000000102
11,0.03700113296508789,2572.000000000011,2725.9850000000115,4283.699999999997,0.056487838341003634,0.09491609454930967,0.5035056370068965,0.4964943629931034,"[3, 1, 4, 2, 5]",1445.7000000000007,1126.3000000000102,1126.3000000000102
12,0.03700113296508789,2572.000000000011,2721.6850000000127,4742.600000000028,0.05499718005573808,0.09505025379498358,0.5035056370068965,0.4964943629931034,"[3, 1, 4, 2, 5]",1445.7000000000007,1126.3000000000102,1126.3000000000102
13,0.039021968841552734,2572.000000000011,2677.4950000000126,4486.500000000022,0.039400633801370766,0.09645394295787663,0.5035056370068965,0.4964943629931034,"[3, 1, 4, 2, 5]",1445.7000000000007,1126.3000000000102,1126.3000000000102
14,0.04294991493225098,2572.000000000011,2656.635000000013,3675.4000000000196,0.03185797070354132,0.09713278263668128,0.5035056370068965,0.4964943629931034,"[3, 1, 4, 2, 5]",1445.7000000000007,1126.3000000000102,1126.3000000000102
15,0.04390549659729004,2572.000000000011,2683.3300000000127,3846.300000000014,0.041489492533531874,0.09626594567198214,0.5035056370068965,0.4964943629931034,"[3, 1, 4, 2, 5]",1445.7000000000007,1126.3000000000102,1126.3000000000102
16,0.04699897766113281,2572.000000000011,2817.2300000000123,5077.400000000016,0.08704649602623894,0.0921658153576385,0.5035056370068965,0.4964943629931034,"[3, 1, 4, 2, 5]",1445.7000000000007,1126.3000000000102,1126.3000000000102
17,0.05159592628479004,2572.000000000011,2666.610000000013,3599.4000000000233,0.0354795039394596,0.09680684464544864,0.5035056370068965,0.4964943629931034,"[3, 1, 4, 2, 5]",1445.7000000000007,1126.3000000000102,1126.3000000000102
18,0.05261564254760742,2572.000000000011,2818.0750000000126,5176.500000000011,0.0873202452028427,0.09214117793174416,0.5035056370068965,0.4964943629931034,"[3, 1, 4, 2, 5]",1445.7000000000007,1126.3000000000102,1126.3000000000102
19,0.05463576316833496,2572.000000000011,2773.2400000000125,4836.300000000025,0.07256494208939779,0.0934691552119542,0.5035056370068965,0.4964943629931034,"[3, 1, 4, 2, 5]",1445.7000000000007,1126.3000000000102,1126.3000000000102
20,0.0566554069519043,2572.000000000011,2733.5650000000123,4529.000000000022,0.059104136905470166,0.0946806276785077,0.5035056370068965,0.4964943629931034,"[3, 1, 4, 2, 5]",1445.7000000000007,1126.3000000000102,1126.3000000000102
21,0.0566554069519043,2572.000000000011,2752.765000000012,4667.700000000019,0.06566670238832639,0.09408999678505063,0.5035056370068965,0.4964943629931034,"[3, 1, 4, 2, 5]",1445.7000000000007,1126.3000000000102,1126.3000000000102
22,0.05867266654968262,2572.000000000011,2694.250000000012,3913.6000000000095,0.04537440846246666,0.095916303238378,0.5035056370068965,0.4964943629931034,"[3, 1, 4, 2, 5]",1445.7000000000007,1126.3000000000102,1126.3000000000102
23,0.06068897247314453,2572.000000000011,2754.225000000012,4826.000000000033,0.06616198749194467,0.09404542112572499,0.5035056370068965,0.4964943629931034,"[3, 1, 4, 2, 5]",1445.7000000000007,1126.3000000000102,1126.3000000000102
24,0.06270503997802734,2572.000000000011,2689.3600000000115,3815.8000000000065,0.04363863521432644,0.09607252283071063,0.5035056370068965,0.4964943629931034,"[3, 1, 4, 2, 5]",1445.7000000000007,1126.3000000000102,1126.3000000000102
25,0.06427526473999023,2572.000000000011,2784.290000000011,4694.900000000009,0.07624564969884602,0.09313789152710386,0.5035056370068965,0.4964943629931034,"[3, 1, 4, 2, 5]",1445.7000000000007,1126.3000000000102,1126.3000000000102
26,0.06629371643066406,2572.000000000011,2772.7800000000125,5068.000000000022,0.07241108201876856,0.09348300261831083,0.5035056370068965,0.4964943629931034,"[3, 1, 4, 2, 5]",1445.7000000000007,1126.3000000000102,1126.3000000000102
27,0.06830811500549316,2572.000000000011,2729.4050000000134,4767.800000000036,0.0576700782771346,0.0948096929550579,0.5035056370068965,0.4964943629931034,"[3, 1, 4, 2, 5]",1445.7000000000007,1126.3000000000102,1126.3000000000102
28,0.0703268051147461,2572.000000000011,2748.635000000013,4440.100000000024,0.06426280681138168,0.09421634738697565,0.5035056370068965,0.4964943629931034,"[3, 1, 4, 2, 5]",1445.7000000000007,1126.3000000000102,1126.3000000000102
29,0.0723412036895752,2572.000000000011,2679.7900000000127,3904.700000000026,0.040223301079562845,0.09637990290283935,0.5035056370068965,0.4964943629931034,"[3, 1, 4, 2, 5]",1445.7000000000007,1126.3000000000102,1126.3000000000102
30,0.0743558406829834,2572.000000000011,2723.650000000013,4826.000000000033,0.055678960218824604,0.0949888935803058,0.5035056370068965,0.4964943629931034,"[3, 1, 4, 2, 5]",1445.7000000000007,1126.3000000000102,1126.3000000000102
31,0.07636809349060059,2572.000000000011,2751.5350000000135,4608.100000000028,0.06524903372117823,0.09412758696509396,0.5035056370068965,0.4964943629931034,"[3, 1, 4, 2, 5]",1445.7000000000007,1126.3000000000102,1126.3000000000102
32,0.07838129997253418,2572.000000000011,2666.575000000013,3598.700000000026,0.03546684417276938,0.09680798402445076,0.5035056370068965,0.4964943629931034,"[3, 1, 4, 2, 5]",1445.7000000000007,1126.3000000000102,1126.3000000000102
33,0.07838129997253418,2572.000000000011,2775.9050000000125,4684.000000000015,0.0734553235791576,0.09338902087787582,0.5035056370068965,0.4964943629931034,"[3, 1, 4, 2, 5]",1445.7000000000007,1126.3000000000102,1126.3000000000102
34,0.07838129997253418,2572.000000000011,2744.1600000000135,4539.600000000039,0.06273686665500648,0.09435368200104942,0.5035056370068965,0.4964943629931034,"[3, 1, 4, 2, 5]",1445.7000000000007,1126.3000000000102,1126.3000000000102
35,0.08513212203979492,2572.000000000011,2666.005000000013,3862.800000000014,0.035260624042341225,0.0968265438361893,0.5035056370068965,0.4964943629931034,"[3, 1, 4, 2, 5]",1445.7000000000007,1126.3000000000102,1126.3000000000102
36,0.08828544616699219,2572.000000000011,2763.6500000000133,4566.700000000044,0.0693466973024811,0.0937587972427767,0.5035056370068965,0.4964943629931034,"[3, 1, 4, 2, 5]",1445.7000000000007,1126.3000000000102,1126.3000000000102
37,0.09066581726074219,2572.000000000011,2771.6800000000126,4978.200000000037,0.07204294868094499,0.09351613461871496,0.5035056370068965,0.4964943629931034,"[3, 1, 4, 2, 5]",1445.7000000000007,1126.3000000000102,1126.3000000000102
38,0.0939178466796875,2572.000000000011,2754.430000000012,4957.3000000000175,0.06623148891059161,0.09403916599804676,0.5035056370068965,0.4964943629931034,"[3, 1, 4, 2, 5]",1445.7000000000007,1126.3000000000102,1126.3000000000102
39,0.09652853012084961,2572.000000000011,2750.880000000012,4410.300000000014,0.06502646425871034,0.09414761821671606,0.5035056370068965,0.4964943629931034,"[3, 1, 4, 2, 5]",1445.7000000000007,1126.3000000000102,1126.3000000000102
40,0.09853720664978027,2572.000000000011,2746.2100000000128,4699.400000000027,0.0634365179647594,0.09429071338317166,0.5035056370068965,0.4964943629931034,"[3, 1, 4, 2, 5]",1445.7000000000007,1126.3000000000102,1126.3000000000102
41,0.10155034065246582,2572.000000000011,2778.705000000011,5011.1000000000095,0.07438896896216042,0.09330499279340557,0.5035056370068965,0.4964943629931034,"[3, 1, 4, 2, 5]",1445.7000000000007,1126.3000000000102,1126.3000000000102
42,0.10355782508850098,2572.000000000011,2747.7150000000133,4566.700000000044,0.06394949985715476,0.09424454501285608,0.5035056370068965,0.4964943629931034,"[3, 1, 4, 2, 5]",1445.7000000000007,1126.3000000000102,1126.3000000000102
43,0.10757184028625488,2572.000000000011,2714.1900000000123,4421.3000000000175,0.05238763682719398,0.09528511268555255,0.5035056370068965,0.4964943629931034,"[3, 1, 4, 2, 5]",1445.7000000000007,1126.3000000000102,1126.3000000000102
44,0.11030054092407227,2572.000000000011,2709.1150000000125,3962.500000000018,0.050612469385759175,0.09544487775528168,0.5035056370068965,0.4964943629931034,"[3, 1, 4, 2, 5]",1445.7000000000007,1126.3000000000102,1126.3000000000102
45,0.11030054092407227,2572.000000000011,2765.870000000012,4529.000000000022,0.07009367757703754,0.09369156901806662,0.5035056370068965,0.4964943629931034,"[3, 1, 4, 2, 5]",1445.7000000000007,1126.3000000000102,1126.3000000000102
46,0.11357784271240234,2572.000000000011,2693.815000000011,4191.300000000014,0.045220254546062155,0.09593017709085441,0.5035056370068965,0.4964943629931034,"[3, 1, 4, 2, 5]",1445.7000000000007,1126.3000000000102,1126.3000000000102
47,0.11650276184082031,2572.000000000011,2811.575000000013,5457.600000000024,0.0852102469256562,0.09233107777669095,0.5035056370068965,0.4964943629931034,"[3, 1, 4, 2, 5]",1445.7000000000007,1126.3000000000102,1126.3000000000102
48,0.12051939964294434,2572.000000000011,2790.6750000000125,5077.400000000016,0.078359178334991,0.09294767394985082,0.5035056370068965,0.4964943629931034,"[3, 1, 4, 2, 5]",1445.7000000000007,1126.3000000000102,1126.3000000000102
49,0.12454104423522949,2572.000000000011,2768.8150000000123,4889.000000000033,0.07108275561928168,0.09360255199426465,0.5035056370068965,0.4964943629931034,"[3, 1, 4, 2, 5]",1445.7000000000007,1126.3000000000102,1126.3000000000102
50,0.12761950492858887,2572.000000000011,2714.7900000000127,4028.8000000000175,0.05259707012328803,0.09526626368890408,0.5035056370068965,0.4964943629931034,"[3, 1, 4, 2, 5]",1445.7000000000007,1126.3000000000102,1126.3000000000102
51,0.12962627410888672,2572.000000000011,2768.755000000013,4767.800000000036,0.07106262562054116,0.0936043636941513,0.5035056370068965,0.4964943629931034,"[3, 1, 4, 2, 5]",1445.7000000000007,1126.3000000000102,1126.3000000000102
