generation,time_elapsed_s,best_fitness,mean_fitness,max_fitness,diversity_index,immigrant_ratio,rho_SI,rho_MI,best_route,waktu_tempuh,pelanggaran_sla,penalty_cost
1,0.0025482177734375,796.3000000000029,796.3000000000029,796.3000000000029,0.0,0.1,0.5,0.5,"[1, 2]",796.3000000000029,0.0,0.0
2,0.0025482177734375,796.3000000000029,805.1100000000027,884.4000000000015,0.010942604116207478,0.09901516562954132,0.5,0.5,"[1, 2]",796.3000000000029,0.0,0.0
3,0.004555702209472656,796.3000000000029,800.7050000000029,884.4000000000015,0.005501401889584749,0.09950487382993738,0.5,0.5,"[1, 2]",796.3000000000029,0.0,0.0
4,0.004555702209472656,796.3000000000029,800.7050000000029,884.4000000000015,0.005501401889584749,0.09950487382993738,0.5,0.5,"[1, 2]",796.3000000000029,0.0,0.0
5,0.007927656173706055,796.3000000000029,800.7050000000029,884.4000000000015,0.005501401889584749,0.09950487382993738,0.5,0.5,"[1, 2]",796.3000000000029,0.0,0.0
6,0.007927656173706055,796.3000000000029,800.7050000000029,884.4000000000015,0.005501401889584749,0.09950487382993738,0.5,0.5,"[1, 2]",796.3000000000029,0.0,0.0
7,0.007927656173706055,796.3000000000029,796.3000000000029,796.3000000000029,0.0,0.1,0.5,0.5,"[1, 2]",796.3000000000029,0.0,0.0
8,0.007927656173706055,796.3000000000029,800.7050000000029,884.4000000000015,0.005501401889584749,0.09950487382993738,0.5,0.5,"[1, 2]",796.3000000000029,0.0,0.0
9,0.016097307205200195,796.3000000000029,800.7050000000029,884.4000000000015,0.005501401889584749,0.09950487382993738,0.5,0.5,"[1, 2]",796.3000000000029,0.0,0.0
10,0.01900029182434082,796.3000000000029,800.7050000000029,884.4000000000015,0.005501401889584749,0.09950487382993738,0.5,0.5,"[1, 2]",796.3000000000029,0.0,0.0
11,0.024016857147216797,796.3000000000029,800.7050000000029,884.4000000000015,0.005501401889584749,0.09950487382993738,0.5,0.5,"[1, 2]",796.3000000000029,0.0,0.0
