generation,time_elapsed_s,best_fitness,mean_fitness,max_fitness,diversity_index,immigrant_ratio,rho_SI,rho_MI,best_route,waktu_tempuh,pelanggaran_sla,penalty_cost
1,0.003580808639526367,2761.5999999999804,3254.9299999999794,4167.099999999995,0.1515639353227265,0.08635924582095462,0.5,0.5,"[3, 1, 4, 5, 2]",1596.2999999999956,1165.2999999999847,1165.2999999999847
2,0.004590511322021484,2761.5999999999804,2984.4499999999794,4209.000000000036,0.07467037477592219,0.09327966627016701,0.5,0.5,"[3, 1, 4, 5, 2]",1596.2999999999956,1165.2999999999847,1165.2999999999847
3,0.006589651107788086,2761.5999999999804,2960.4849999999788,5429.1999999999825,0.06717987086575307,0.09395381162208223,0.5,0.5,"[3, 1, 4, 5, 2]",1596.2999999999956,1165.2999999999847,1165.2999999999847
4,0.007588863372802734,2761.5999999999804,2950.4049999999816,4876.999999999993,0.06399290944802559,0.0942406381496777,0.5,0.5,"[3, 1, 4, 5, 2]",1596.2999999999956,1165.2999999999847,1165.2999999999847
5,0.008589744567871094,2761.5999999999804,2822.3799999999806,3424.500000000022,0.021535016546319126,0.09806184851083127,0.5,0.5,"[3, 1, 4, 5, 2]",1596.2999999999956,1165.2999999999847,1165.2999999999847
6,0.009588956832885742,2761.5999999999804,2818.499999999978,3592.9999999999745,0.02018804328543458,0.0981830761043109,0.5,0.5,"[3, 1, 4, 5, 2]",1596.2999999999956,1165.2999999999847,1165.2999999999847
7,0.011588096618652344,2761.5999999999804,2899.8599999999833,4474.500000000029,0.047678163773424535,0.0957089652603918,0.5,0.5,"[3, 1, 4, 5, 2]",1596.2999999999956,1165.2999999999847,1165.2999999999847
8,0.012589454650878906,2761.5999999999804,2843.48999999998,4394.100000000006,0.02879911657857039,0.09740807950792867,0.5,0.5,"[3, 1, 4, 5, 2]",1596.2999999999956,1165.2999999999847,1165.2999999999847
9,0.013589143753051758,2761.5999999999804,2813.674999999984,3798.700000000026,0.018507823398225917,0.09833429589415968,0.5,0.5,"[3, 1, 4, 5, 2]",1596.2999999999956,1165.2999999999847,1165.2999999999847
10,0.015588998794555664,2761.5999999999804,2870.454999999977,4413.299999999959,0.03792255931550811,0.09658696966160427,0.5,0.5,"[3, 1, 4, 5, 2]",1596.2999999999956,1165.2999999999847,1165.2999999999847
11,0.017589092254638672,2761.5999999999804,2835.7299999999786,4238.899999999983,0.0261414168485709,0.09764727248362863,0.5,0.5,"[3, 1, 4, 5, 2]",1596.2999999999956,1165.2999999999847,1165.2999999999847
12,0.017589092254638672,2761.5999999999804,2872.61999999998,4675.400000000005,0.03864764570322558,0.0965217118867097,0.5,0.5,"[3, 1, 4, 5, 2]",1596.2999999999956,1165.2999999999847,1165.2999999999847
13,0.019097089767456055,2761.5999999999804,2865.7199999999816,4452.800000000028,0.036332928548497775,0.0967300364306352,0.5,0.5,"[3, 1, 4, 5, 2]",1596.2999999999956,1165.2999999999847,1165.2999999999847
14,0.019097089767456055,2761.5999999999804,2911.7599999999798,4413.299999999959,0.05157018435585351,0.0953586834079732,0.5,0.5,"[3, 1, 4, 5, 2]",1596.2999999999956,1165.2999999999847,1165.2999999999847
15,0.019097089767456055,2761.5999999999804,2848.689999999982,4113.0999999999985,0.030571947105512226,0.0972485247605039,0.5,0.5,"[3, 1, 4, 5, 2]",1596.2999999999956,1165.2999999999847,1165.2999999999847
16,0.019097089767456055,2761.5999999999804,2796.6249999999814,3462.100000000013,0.012524024493809783,0.09887283779555713,0.5,0.5,"[3, 1, 4, 5, 2]",1596.2999999999956,1165.2999999999847,1165.2999999999847
17,0.019097089767456055,2761.5999999999804,2824.1099999999806,3459.100000000013,0.022134406945904996,0.09800790337486856,0.5,0.5,"[3, 1, 4, 5, 2]",1596.2999999999956,1165.2999999999847,1165.2999999999847
18,0.019097089767456055,2761.5999999999804,2875.219999999983,4265.999999999996,0.03951697609226509,0.09644347215169614,0.5,0.5,"[3, 1, 4, 5, 2]",1596.2999999999956,1165.2999999999847,1165.2999999999847
19,0.019097089767456055,2761.5999999999804,2897.6499999999824,4149.399999999998,0.046951840284369044,0.09577433437440679,0.5,0.5,"[3, 1, 4, 5, 2]",1596.2999999999956,1165.2999999999847,1165.2999999999847
