generation,individual,cycle,s_before,f_ini,rho_SI_before,rho_MI_before,random,operator,best_neighbor,best_delta,num_neighbors,f_imp,eta,improved,epoch
10,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.6130026811490878,MI,[3 1 2],60.7,10,795.399999999976,0.0,False,0
10,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.3557146765666962,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
10,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.3863801399925716,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
11,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.3905862231789099,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
11,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.24197405547397777,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
11,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.8198238928463877,MI,[3 1 2],60.7,10,795.399999999976,0.0,False,0
11,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.12616649234955135,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
11,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.18295151540691879,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
12,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.08281101068951435,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
12,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.3738584026965758,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
12,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.1900644618028483,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
12,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.2797383547158617,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
12,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.6708626291153531,MI,[3 1 2],60.7,10,795.399999999976,0.0,False,0
13,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.42508364359082407,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
13,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.4536731172546462,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
13,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.3042674258735121,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
13,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.58367287565519,MI,[3 1 2],60.7,10,795.399999999976,0.0,False,0
13,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.8754167764950164,MI,[3 1 2],60.7,10,795.399999999976,0.0,False,0
14,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.019823671387173225,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
14,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.7936091049067513,MI,[3 1 2],60.7,10,795.399999999976,0.0,False,0
14,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.1272207720538362,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
14,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.051316610252672534,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
14,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.1937768981624174,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
15,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.2406691976095029,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
15,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.49442243513535344,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
15,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.08966618631809664,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
15,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.09350880344921342,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
15,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.4681106050264714,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
16,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.616438629950499,MI,[3 1 2],60.7,10,795.399999999976,0.0,False,0
16,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.806551731427299,MI,[3 1 2],60.7,10,795.399999999976,0.0,False,0
16,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.1108941671517305,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
16,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.4834987565749098,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
16,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.37488767338574136,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
17,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.5947846960482767,MI,[3 1 2],60.7,10,795.399999999976,0.0,False,0
17,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.03796207881311908,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
17,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.23669542165835766,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
17,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.4581482829281114,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
17,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.45876863559686953,SI,[3 1 2],60.7,10,795.399999999976,0.0,False,0
18,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.7396077555280184,MI,[3 1 2],60.7,10,795.399999999976,0.0,False,0
18,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.32058978584501696,SI,[3 1 2],60.7,10,795.399999999976,0.0,False,0
18,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.09732051135476627,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
18,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.368702464489868,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
18,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.22077736539283155,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
19,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.19608298103170663,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
19,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.9606289652790903,MI,[3 1 2],60.7,10,795.399999999976,0.0,False,0
19,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.2767329307276972,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
19,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.16259375560751343,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
19,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.4754476559486288,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
20,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.3593073709314968,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
20,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.27299922113324304,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
20,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.9222001630431736,MI,[3 1 2],60.7,10,795.399999999976,0.0,False,0
20,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.1808968890888405,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
20,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.0770587560211834,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
21,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.15089075272959063,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
21,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.3479719418433289,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
21,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.47604576897694084,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
21,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.4174099947449509,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
21,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.09909920337899869,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
22,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.03485125471771411,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
22,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.09104223576422654,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
22,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.4883574225066497,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
22,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.04901087720426989,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
22,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.23225235369816843,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
23,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.45630277476720604,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
23,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.2188991726055941,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
23,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.254900184406499,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
23,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.3955582707810672,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
23,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.4707303938376177,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
24,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.3748047663612859,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
24,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.009324451922843258,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
24,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.33206467831076236,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
24,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.809540461234365,MI,[3 1 2],60.7,10,795.399999999976,0.0,False,0
24,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.33976861810728,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
25,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.4531414284361718,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
25,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.20221118694978502,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
25,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.26809550391504255,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
25,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.3212003390492866,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
25,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.45999494932430307,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
26,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.06194565345170511,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
26,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.13535701818890933,SI,[3 1 2],60.7,10,795.399999999976,0.0,False,0
26,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.13910531713672225,SI,[3 1 2],60.7,10,795.399999999976,0.0,False,0
26,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.03390544189834521,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
26,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.0638850600568247,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
27,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.473320512925945,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
27,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.46781795916946056,SI,[3 1 2],60.7,10,795.399999999976,0.0,False,0
27,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.20770701312256734,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
27,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.024632441032779617,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
27,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.3978672916129442,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
28,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.4305522577698524,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
28,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.23943810819264832,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
28,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.642367379835589,MI,[3 1 2],60.7,10,795.399999999976,0.0,False,0
28,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.07176875702978092,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
28,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.15377469143067146,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
29,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.4132719379311265,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
29,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.1139742718774921,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
29,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.7344720250227589,MI,[3 1 2],60.7,10,795.399999999976,0.0,False,0
29,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.004229775783360035,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
29,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.2114442007478099,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
30,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.323680740493815,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
30,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.4704409731597321,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
30,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.41606997825073644,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
30,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.36114578159412325,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
30,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.41078579175231933,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
31,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.8648606215921985,MI,[3 1 2],60.7,10,795.399999999976,0.0,False,0
31,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.028453561693116636,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
31,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.3335220454375286,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
31,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.4750622861715561,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
31,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.3489325638136431,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
32,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.05586784732877914,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
32,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.3623904893748603,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
32,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.45207248824165647,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
32,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.11801414731966509,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
32,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.03394636034924792,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
33,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.5983913630554826,MI,[3 1 2],60.7,10,795.399999999976,0.0,False,0
33,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.2624599620104199,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
33,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.2969140848924552,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
33,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.043994491989829854,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
33,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.25779739544305624,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
34,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.30873035622013834,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
34,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.9280152877228407,MI,[3 1 2],60.7,10,795.399999999976,0.0,False,0
34,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.3621353260915363,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
34,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.003896805387378688,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
34,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.07729169403452496,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
35,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.2571197334609586,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
35,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.17955865285979578,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
35,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.41419700197640574,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
35,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.33252229460891713,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
35,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.12388343700629434,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
36,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.2690471044510272,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
36,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.36814454844840006,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
36,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.47361658082382274,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
36,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.16739380345732524,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
36,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.3970210033643947,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
37,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.21917054485015108,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
37,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.17745757893103453,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
37,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.3197754012683762,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
37,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.271409531828393,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
