generation,individual,cycle,s_before,f_ini,rho_SI_before,rho_MI_before,random,operator,best_neighbor,best_delta,num_neighbors,f_imp,eta,improved,epoch
4,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.37444881632598737,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
4,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.24713289586965081,SI,[3 1 2],60.7,10,795.399999999976,0.0,False,0
4,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.015949314462442077,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
4,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.09127513143575283,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
4,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.4904461969124767,SI,[3 1 2],60.7,10,795.399999999976,0.0,False,0
5,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.20047940293800415,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
5,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.36517505209970813,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
5,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.2102215629876546,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
5,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.4420573347185923,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
5,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.03517751682105519,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
6,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.41882708390576784,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
6,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.17709173356768482,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
6,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.022725679243034147,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
6,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.4677924340395744,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
6,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.4239384985166462,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
7,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.23415212398969154,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
7,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.4534352643469163,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
7,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.2537104372248158,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
7,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.3255505611235361,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
7,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.16925381750409685,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
8,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.45124567988980846,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
8,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.10566425178836147,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
8,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.8008910736723807,MI,[3 1 2],60.7,10,795.399999999976,0.0,False,0
8,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.436138357946224,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
8,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.1560442369135605,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
9,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.1862665923197705,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
9,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.24819921694724678,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
9,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.16248570041115595,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
9,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.2986408944193504,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
9,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.42031880408883904,SI,[3 1 2],60.7,10,795.399999999976,0.0,False,0
10,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.42376159057398066,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
10,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.046661140008123936,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
10,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.9273170227816596,MI,[3 1 2],60.7,10,795.399999999976,0.0,False,0
10,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.09300806492973035,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
10,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.007680152972362686,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
11,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.40493781400179607,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
11,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.4863130884404617,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
11,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.5190695052957909,MI,[3 1 2],60.7,10,795.399999999976,0.0,False,0
11,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.19282185536047425,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
11,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.2921546476170036,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
12,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.3795326615245286,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
12,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.07474217889814327,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
12,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.4991980487218841,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
12,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.46269494576147163,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
12,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.22916533646737802,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
13,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.4856759716935132,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
13,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.3764034080362424,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
13,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.33101192680542946,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
13,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.25486083906118373,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
13,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.3146297057730211,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
14,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.1400933194140085,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
14,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.7126147698119861,MI,[3 1 2],60.7,10,795.399999999976,0.0,False,0
14,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.06207424665622918,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
14,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.8651482336803564,MI,[3 1 2],60.7,10,795.399999999976,0.0,False,0
14,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.14707259768518932,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
15,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.2892070530118541,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
15,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.22443056859329158,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
15,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.04438630433708757,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
15,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.04756387090714154,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
15,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.9329063958907081,MI,[3 1 2],60.7,10,795.399999999976,0.0,False,0
16,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.357685148884507,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
16,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.0546327384230576,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
16,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.2511380099762348,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
16,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.13966872397639518,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
16,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.00807662224350647,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
17,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.9731143682588895,MI,[3 1 2],60.7,10,795.399999999976,0.0,False,0
17,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.3672672490543828,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
17,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.05826095530815778,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
17,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.27206320515579807,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
17,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.18201612843512283,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
18,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.22444250431631751,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
18,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.06641557228798312,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
18,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.28441039967736004,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
18,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.21690735400371197,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
18,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.956229490881503,MI,[3 1 2],60.7,10,795.399999999976,0.0,False,0
19,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.1890210224667671,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
19,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.03426912611656563,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
19,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.1992451136743072,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
19,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.20347723637946102,SI,[3 1 2],60.7,10,795.399999999976,0.0,False,0
19,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.313344345865349,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
20,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.42756237806728203,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
20,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.2905572593945219,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
20,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.20614106239513563,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
20,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.15908322936920305,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
20,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.3128268188179688,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
21,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.46898452682631653,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
21,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.13592490542343172,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
21,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.2276897655119574,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
21,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.2725434083013275,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
21,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.14703702731357537,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
22,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.3612545948563285,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
22,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.49571753746036207,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
22,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.13993669780592488,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
22,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.1482626816995315,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
22,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.49090505856183864,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
23,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.2968502144474644,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
23,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.7690207408460793,MI,[3 1 2],60.7,10,795.399999999976,0.0,False,0
23,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.0072520138529051925,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
23,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.4902947476101531,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
23,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.26751838182458954,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
24,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.05051087973554991,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
24,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.18327074198252735,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
24,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.4787852173745044,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
24,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.23259453140123154,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
24,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.34706151462406376,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
25,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.3631848771237145,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
25,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.18323313151581577,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
25,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.3768752797402646,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
25,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.9963920374284393,MI,[3 1 2],60.7,10,795.399999999976,0.0,False,0
25,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.09255628805239868,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
26,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.4904699010257234,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
26,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.00220895975867208,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
26,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.09238857477619933,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
26,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.2235137528988228,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
26,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.21722633058102814,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
27,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.28486608259441326,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
27,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.43487326016323335,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
27,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.13086426226739345,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
27,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.13163714667129323,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
27,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.3399032876497211,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
28,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.029320122698393347,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
28,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.24257564475283755,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
28,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.2862289343711132,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
28,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.2605030743783574,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
28,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.26168344783686437,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
29,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.023514435944906098,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
29,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.2837792709467023,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
29,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.06581013852687634,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
29,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.33719910604718595,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
29,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.12909665537415438,SI,[3 1 2],60.7,10,795.399999999976,0.0,False,0
30,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.02705892932893217,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
30,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.278493326014735,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
30,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.23724763142820937,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
30,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.3977752570653307,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
30,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.34942156698952986,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
31,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.3818564790967792,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
31,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.038068015240351194,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
31,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.42012779982866466,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
31,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.10759936461840514,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
31,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.05565440877701444,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
32,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.14991257960919635,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
32,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.2395068112960962,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
32,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.5580209794135145,MI,[3 1 2],60.7,10,795.399999999976,0.0,False,0
32,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.36595742501613004,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
32,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.1001647442798349,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
33,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.2896377134812853,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
33,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.39666025463820975,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
33,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.13711124665270347,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
33,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.1333970685188508,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
33,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.021361929521203527,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
34,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.3711666922193484,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
34,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.8746623886889272,MI,[3 1 2],60.7,10,795.399999999976,0.0,False,0
34,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.9942295879015206,MI,[3 1 2],60.7,10,795.399999999976,0.0,False,0
34,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.26024066701018633,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
34,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.4866745942995364,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
35,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.2603816041730499,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
35,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.317715958375121,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
35,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.05860188729894189,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
35,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.2264540157887195,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
35,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.3336102906544205,SI,[3 1 2],60.7,10,795.399999999976,0.0,False,0
36,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.31340060303023054,SI,[3 1 2],60.7,10,795.399999999976,0.0,False,0
36,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.08978739902413202,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
36,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.09818478283582088,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
36,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.32854760299736974,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
36,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.03337396990349484,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
37,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.3592333558491082,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
37,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.7461416162184265,MI,[3 1 2],60.7,10,795.399999999976,0.0,False,0
37,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.46567185271778644,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
37,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.4206670926705992,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
