generation,avg_eta_SI,avg_eta_MI,rho_SI,rho_MI,sum_eta_SI,count_SI,sum_eta_MI,count_MI,seed,epoch
39,0.0,0,0.5,0.5,0.0,0,0.0,0,9,1
40,0.0,0,0.5,0.5,0.0,0,0.0,0,9,1
41,0.0,0,0.5,0.5,0.0,0,0.0,0,9,1
42,0.0,0,0.5,0.5,0.0,0,0.0,0,9,1
43,0.0,0,0.5,0.5,0.0,0,0.0,0,9,1
44,0.0,0,0.5,0.5,0.0,0,0.0,0,9,1
45,0.0,0,0.5,0.5,0.0,0,0.0,0,9,1
46,0.0,0,0.5,0.5,0.0,0,0.0,0,9,1
47,0.0,0,0.5,0.5,0.0,0,0.0,0,9,1
48,0.0,0,0.5,0.5,0.0,0,0.0,0,9,1
49,0.0,0,0.5,0.5,0.0,0,0.0,0,9,1
50,0.0,0,0.5,0.5,0.0,0,0.0,0,9,1
0,0.0,0,0.5,0.5,0.0,0,0.0,0,9,2
1,0.09992829672119735,0,0.504946980502507,0.4950530194974929,0.09992829672119735,1,0.0,0,9,2
2,0.0,0,0.5049469805025071,0.495053019497493,0.0,0,0.0,0,9,2
3,0.0,0,0.5049469805025071,0.495053019497493,0.0,0,0.0,0,9,2
4,0.0,0,0.5049469805025071,0.495053019497493,0.0,0,0.0,0,9,2
5,0.0,0,0.5049469805025071,0.495053019497493,0.0,0,0.0,0,9,2
6,0.0,0,0.5049469805025071,0.495053019497493,0.0,0,0.0,0,9,2
7,0.0,0,0.5049469805025071,0.495053019497493,0.0,0,0.0,0,9,2
8,0.0,0,0.5049469805025071,0.495053019497493,0.0,0,0.0,0,9,2
9,0.0,0,0.5049469805025071,0.495053019497493,0.0,0,0.0,0,9,2
10,0.0,0,0.5049469805025071,0.495053019497493,0.0,0,0.0,0,9,2
11,0.0,0,0.5049469805025071,0.495053019497493,0.0,0,0.0,0,9,2
12,0.0,0,0.5049469805025071,0.495053019497493,0.0,0,0.0,0,9,2
13,0.0,0,0.5049469805025071,0.495053019497493,0.0,0,0.0,0,9,2
14,0.0,0,0.5049469805025071,0.495053019497493,0.0,0,0.0,0,9,2
15,0.0,0,0.5049469805025071,0.495053019497493,0.0,0,0.0,0,9,2
16,0.0,0,0.5049469805025071,0.495053019497493,0.0,0,0.0,0,9,2
17,0.0,0,0.5049469805025071,0.495053019497493,0.0,0,0.0,0,9,2
18,0.0,0,0.5049469805025071,0.495053019497493,0.0,0,0.0,0,9,2
19,0.0,0,0.5049469805025071,0.495053019497493,0.0,0,0.0,0,9,2
20,0.0,0,0.5049469805025071,0.495053019497493,0.0,0,0.0,0,9,2
21,0.0,0,0.5049469805025071,0.495053019497493,0.0,0,0.0,0,9,2
22,0.0,0,0.5049469805025071,0.495053019497493,0.0,0,0.0,0,9,2
23,0.0,0,0.5049469805025071,0.495053019497493,0.0,0,0.0,0,9,2
24,0.0,0,0.5049469805025071,0.495053019497493,0.0,0,0.0,0,9,2
25,0.0,0,0.5049469805025071,0.495053019497493,0.0,0,0.0,0,9,2
26,0.0,0,0.5049469805025071,0.495053019497493,0.0,0,0.0,0,9,2
27,0.0,0,0.5049469805025071,0.495053019497493,0.0,0,0.0,0,9,2
28,0.0,0,0.5049469805025071,0.495053019497493,0.0,0,0.0,0,9,2
29,0.0,0,0.5049469805025071,0.495053019497493,0.0,0,0.0,0,9,2
30,0.0,0,0.5049469805025071,0.495053019497493,0.0,0,0.0,0,9,2
31,0.0,0,0.5049469805025071,0.495053019497493,0.0,0,0.0,0,9,2
32,0.0,0,0.5049469805025071,0.495053019497493,0.0,0,0.0,0,9,2
33,0.0,0,0.5049469805025071,0.495053019497493,0.0,0,0.0,0,9,2
34,0.0,0,0.5049469805025071,0.495053019497493,0.0,0,0.0,0,9,2
35,0.0,0,0.5049469805025071,0.495053019497493,0.0,0,0.0,0,9,2
36,0.0,0,0.5049469805025071,0.495053019497493,0.0,0,0.0,0,9,2
37,0.0,0,0.5049469805025071,0.495053019497493,0.0,0,0.0,0,9,2
38,0.0,0,0.5049469805025071,0.495053019497493,0.0,0,0.0,0,9,2
39,0.0,0,0.5049469805025071,0.495053019497493,0.0,0,0.0,0,9,2
40,0.0,0,0.5049469805025071,0.495053019497493,0.0,0,0.0,0,9,2
41,0.0,0,0.5049469805025071,0.495053019497493,0.0,0,0.0,0,9,2
42,0.0,0,0.5049469805025071,0.495053019497493,0.0,0,0.0,0,9,2
43,0.0,0,0.5049469805025071,0.495053019497493,0.0,0,0.0,0,9,2
44,0.0,0,0.5049469805025071,0.495053019497493,0.0,0,0.0,0,9,2
45,0.0,0,0.5049469805025071,0.495053019497493,0.0,0,0.0,0,9,2
46,0.0,0,0.5049469805025071,0.495053019497493,0.0,0,0.0,0,9,2
47,0.0,0,0.5049469805025071,0.495053019497493,0.0,0,0.0,0,9,2
48,0.0,0,0.5049469805025071,0.495053019497493,0.0,0,0.0,0,9,2
49,0.0,0,0.5049469805025071,0.495053019497493,0.0,0,0.0,0,9,2
50,0.0,0,0.5049469805025071,0.495053019497493,0.0,0,0.0,0,9,2
51,0.0,0,0.5049469805025071,0.495053019497493,0.0,0,0.0,0,9,2
0,0.0,0,0.5,0.5,0.0,0,0.0,0,9,3
1,0.0,0,0.5,0.5,0.0,0,0.0,0,9,3
2,0.0,0,0.5,0.5,0.0,0,0.0,0,9,3
3,0.0,0,0.5,0.5,0.0,0,0.0,0,9,3
4,0.0,0,0.5,0.5,0.0,0,0.0,0,9,3
5,0.0,0,0.5,0.5,0.0,0,0.0,0,9,3
6,0.0,0,0.5,0.5,0.0,0,0.0,0,9,3
7,0.0,0,0.5,0.5,0.0,0,0.0,0,9,3
8,0.0,0,0.5,0.5,0.0,0,0.0,0,9,3
9,0.0,0,0.5,0.5,0.0,0,0.0,0,9,3
10,0.0,0,0.5,0.5,0.0,0,0.0,0,9,3
11,0.0,0,0.5,0.5,0.0,0,0.0,0,9,3
12,0.0,0,0.5,0.5,0.0,0,0.0,0,9,3
13,0.0,0,0.5,0.5,0.0,0,0.0,0,9,3
14,0.0,0,0.5,0.5,0.0,0,0.0,0,9,3
15,0.0,0,0.5,0.5,0.0,0,0.0,0,9,3
16,0.0,0,0.5,0.5,0.0,0,0.0,0,9,3
17,0.0,0,0.5,0.5,0.0,0,0.0,0,9,3
18,0.0,0,0.5,0.5,0.0,0,0.0,0,9,3
19,0.0,0,0.5,0.5,0.0,0,0.0,0,9,3
20,0.0,0,0.5,0.5,0.0,0,0.0,0,9,3
21,0.0,0,0.5,0.5,0.0,0,0.0,0,9,3
22,0.0,0,0.5,0.5,0.0,0,0.0,0,9,3
23,0.0,0,0.5,0.5,0.0,0,0.0,0,9,3
24,0.0,0,0.5,0.5,0.0,0,0.0,0,9,3
25,0.0,0,0.5,0.5,0.0,0,0.0,0,9,3
26,0.0,0,0.5,0.5,0.0,0,0.0,0,9,3
27,0.0,0,0.5,0.5,0.0,0,0.0,0,9,3
28,0.0,0,0.5,0.5,0.0,0,0.0,0,9,3
29,0.0,0,0.5,0.5,0.0,0,0.0,0,9,3
30,0.0,0,0.5,0.5,0.0,0,0.0,0,9,3
31,0.0,0,0.5,0.5,0.0,0,0.0,0,9,3
32,0.0,0,0.5,0.5,0.0,0,0.0,0,9,3
33,0.0,0,0.5,0.5,0.0,0,0.0,0,9,3
34,0.0,0,0.5,0.5,0.0,0,0.0,0,9,3
35,0.0,0,0.5,0.5,0.0,0,0.0,0,9,3
36,0.0,0,0.5,0.5,0.0,0,0.0,0,9,3
37,0.0,0,0.5,0.5,0.0,0,0.0,0,9,3
38,0.0,0,0.5,0.5,0.0,0,0.0,0,9,3
39,0.0,0,0.5,0.5,0.0,0,0.0,0,9,3
40,0.0,0,0.5,0.5,0.0,0,0.0,0,9,3
41,0.0,0,0.5,0.5,0.0,0,0.0,0,9,3
42,0.0,0,0.5,0.5,0.0,0,0.0,0,9,3
43,0.0,0,0.5,0.5,0.0,0,0.0,0,9,3
44,0.0,0,0.5,0.5,0.0,0,0.0,0,9,3
45,0.0,0,0.5,0.5,0.0,0,0.0,0,9,3
46,0.0,0,0.5,0.5,0.0,0,0.0,0,9,3
47,0.0,0,0.5,0.5,0.0,0,0.0,0,9,3
48,0.0,0,0.5,0.5,0.0,0,0.0,0,9,3
49,0.0,0,0.5,0.5,0.0,0,0.0,0,9,3
50,0.0,0,0.5,0.5,0.0,0,0.0,0,9,3
51,0.0,0,0.5,0.5,0.0,0,0.0,0,9,3
52,0.0,0,0.5,0.5,0.0,0,0.0,0,9,3
0,0.05660996717397342,0,0.5028145651148228,0.49718543488517725,0.05660996717397342,1,0.0,0,9,4
1,0.0,0,0.5028145651148228,0.49718543488517725,0.0,0,0.0,0,9,4
2,0.0,0,0.5028145651148228,0.49718543488517725,0.0,0,0.0,0,9,4
3,0.0,0,0.5028145651148228,0.49718543488517725,0.0,0,0.0,0,9,4
4,0.0,0,0.5028145651148228,0.49718543488517725,0.0,0,0.0,0,9,4
5,0.0,0,0.5028145651148228,0.49718543488517725,0.0,0,0.0,0,9,4
6,0.0,0,0.5028145651148228,0.49718543488517725,0.0,0,0.0,0,9,4
7,0.0,0,0.5028145651148228,0.49718543488517725,0.0,0,0.0,0,9,4
8,0.0,0,0.5028145651148228,0.49718543488517725,0.0,0,0.0,0,9,4
9,0.0,0,0.5028145651148228,0.49718543488517725,0.0,0,0.0,0,9,4
10,0.0,0,0.5028145651148228,0.49718543488517725,0.0,0,0.0,0,9,4
11,0.0,0,0.5028145651148228,0.49718543488517725,0.0,0,0.0,0,9,4
12,0.0,0,0.5028145651148228,0.49718543488517725,0.0,0,0.0,0,9,4
13,0.0,0,0.5028145651148228,0.49718543488517725,0.0,0,0.0,0,9,4
14,0.0,0,0.5028145651148228,0.49718543488517725,0.0,0,0.0,0,9,4
15,0.0,0,0.5028145651148228,0.49718543488517725,0.0,0,0.0,0,9,4
16,0.0,0,0.5028145651148228,0.49718543488517725,0.0,0,0.0,0,9,4
17,0.0,0,0.5028145651148228,0.49718543488517725,0.0,0,0.0,0,9,4
18,0.0,0,0.5028145651148228,0.49718543488517725,0.0,0,0.0,0,9,4
19,0.0,0,0.5028145651148228,0.49718543488517725,0.0,0,0.0,0,9,4
20,0.0,0,0.5028145651148228,0.49718543488517725,0.0,0,0.0,0,9,4
21,0.0,0,0.5028145651148228,0.49718543488517725,0.0,0,0.0,0,9,4
22,0.0,0,0.5028145651148228,0.49718543488517725,0.0,0,0.0,0,9,4
23,0.0,0,0.5028145651148228,0.49718543488517725,0.0,0,0.0,0,9,4
24,0.0,0,0.5028145651148228,0.49718543488517725,0.0,0,0.0,0,9,4
25,0.0,0,0.5028145651148228,0.49718543488517725,0.0,0,0.0,0,9,4
26,0.0,0,0.5028145651148228,0.49718543488517725,0.0,0,0.0,0,9,4
27,0.0,0,0.5028145651148228,0.49718543488517725,0.0,0,0.0,0,9,4
28,0.0,0,0.5028145651148228,0.49718543488517725,0.0,0,0.0,0,9,4
29,0.0,0,0.5028145651148228,0.49718543488517725,0.0,0,0.0,0,9,4
30,0.0,0,0.5028145651148228,0.49718543488517725,0.0,0,0.0,0,9,4
31,0.0,0,0.5028145651148228,0.49718543488517725,0.0,0,0.0,0,9,4
32,0.0,0,0.5028145651148228,0.49718543488517725,0.0,0,0.0,0,9,4
33,0.0,0,0.5028145651148228,0.49718543488517725,0.0,0,0.0,0,9,4
34,0.0,0,0.5028145651148228,0.49718543488517725,0.0,0,0.0,0,9,4
35,0.0,0,0.5028145651148228,0.49718543488517725,0.0,0,0.0,0,9,4
36,0.0,0,0.5028145651148228,0.49718543488517725,0.0,0,0.0,0,9,4
37,0.0,0,0.5028145651148228,0.49718543488517725,0.0,0,0.0,0,9,4
38,0.0,0,0.5028145651148228,0.49718543488517725,0.0,0,0.0,0,9,4
39,0.0,0,0.5028145651148228,0.49718543488517725,0.0,0,0.0,0,9,4
40,0.0,0,0.5028145651148228,0.49718543488517725,0.0,0,0.0,0,9,4
41,0.0,0,0.5028145651148228,0.49718543488517725,0.0,0,0.0,0,9,4
42,0.0,0,0.5028145651148228,0.49718543488517725,0.0,0,0.0,0,9,4
43,0.0,0,0.5028145651148228,0.49718543488517725,0.0,0,0.0,0,9,4
44,0.0,0,0.5028145651148228,0.49718543488517725,0.0,0,0.0,0,9,4
45,0.0,0,0.5028145651148228,0.49718543488517725,0.0,0,0.0,0,9,4
46,0.0,0,0.5028145651148228,0.49718543488517725,0.0,0,0.0,0,9,4
47,0.0,0,0.5028145651148228,0.49718543488517725,0.0,0,0.0,0,9,4
48,0.0,0,0.5028145651148228,0.49718543488517725,0.0,0,0.0,0,9,4
49,0.0,0,0.5028145651148228,0.49718543488517725,0.0,0,0.0,0,9,4
50,0.0,0,0.5028145651148228,0.49718543488517725,0.0,0,0.0,0,9,4
51,0.0,0,0.5028145651148228,0.49718543488517725,0.0,0,0.0,0,9,4
0,0.004883737881738771,0,0.5002440676978207,0.49975593230217913,0.004883737881738771,1,0.0,0,9,5
1,0.0,0,0.5002440676978208,0.49975593230217924,0.0,0,0.0,0,9,5
2,0.0,0,0.5002440676978208,0.49975593230217924,0.0,0,0.0,0,9,5
3,0.0,0,0.5002440676978208,0.49975593230217924,0.0,0,0.0,0,9,5
4,0.0,0,0.5002440676978208,0.49975593230217924,0.0,0,0.0,0,9,5
5,0.0,0,0.5002440676978208,0.49975593230217924,0.0,0,0.0,0,9,5
6,0.0,0,0.5002440676978208,0.49975593230217924,0.0,0,0.0,0,9,5
7,0.0,0,0.5002440676978208,0.49975593230217924,0.0,0,0.0,0,9,5
8,0.0,0,0.5002440676978208,0.49975593230217924,0.0,0,0.0,0,9,5
9,0.0,0,0.5002440676978208,0.49975593230217924,0.0,0,0.0,0,9,5
10,0.0,0,0.5002440676978208,0.49975593230217924,0.0,0,0.0,0,9,5
11,0.0,0,0.5002440676978208,0.49975593230217924,0.0,0,0.0,0,9,5
12,0.0,0,0.5002440676978208,0.49975593230217924,0.0,0,0.0,0,9,5
13,0.0,0,0.5002440676978208,0.49975593230217924,0.0,0,0.0,0,9,5
14,0.0,0,0.5002440676978208,0.49975593230217924,0.0,0,0.0,0,9,5
15,0.0,0,0.5002440676978208,0.49975593230217924,0.0,0,0.0,0,9,5
16,0.0,0,0.5002440676978208,0.49975593230217924,0.0,0,0.0,0,9,5
17,0.0,0,0.5002440676978208,0.49975593230217924,0.0,0,0.0,0,9,5
18,0.0,0,0.5002440676978208,0.49975593230217924,0.0,0,0.0,0,9,5
19,0.0,0,0.5002440676978208,0.49975593230217924,0.0,0,0.0,0,9,5
20,0.0,0,0.5002440676978208,0.49975593230217924,0.0,0,0.0,0,9,5
21,0.0,0,0.5002440676978208,0.49975593230217924,0.0,0,0.0,0,9,5
22,0.0,0,0.5002440676978208,0.49975593230217924,0.0,0,0.0,0,9,5
23,0.0,0,0.5002440676978208,0.49975593230217924,0.0,0,0.0,0,9,5
24,0.0,0,0.5002440676978208,0.49975593230217924,0.0,0,0.0,0,9,5
25,0.0,0,0.5002440676978208,0.49975593230217924,0.0,0,0.0,0,9,5
26,0.0,0,0.5002440676978208,0.49975593230217924,0.0,0,0.0,0,9,5
27,0.0,0,0.5002440676978208,0.49975593230217924,0.0,0,0.0,0,9,5
28,0.0,0,0.5002440676978208,0.49975593230217924,0.0,0,0.0,0,9,5
29,0.0,0,0.5002440676978208,0.49975593230217924,0.0,0,0.0,0,9,5
30,0.0,0,0.5002440676978208,0.49975593230217924,0.0,0,0.0,0,9,5
31,0.0,0,0.5002440676978208,0.49975593230217924,0.0,0,0.0,0,9,5
32,0.0,0,0.5002440676978208,0.49975593230217924,0.0,0,0.0,0,9,5
33,0.0,0,0.5002440676978208,0.49975593230217924,0.0,0,0.0,0,9,5
34,0.0,0,0.5002440676978208,0.49975593230217924,0.0,0,0.0,0,9,5
35,0.0,0,0.5002440676978208,0.49975593230217924,0.0,0,0.0,0,9,5
36,0.0,0,0.5002440676978208,0.49975593230217924,0.0,0,0.0,0,9,5
37,0.0,0,0.5002440676978208,0.49975593230217924,0.0,0,0.0,0,9,5
38,0.0,0,0.5002440676978208,0.49975593230217924,0.0,0,0.0,0,9,5
39,0.0,0,0.5002440676978208,0.49975593230217924,0.0,0,0.0,0,9,5
40,0.0,0,0.5002440676978208,0.49975593230217924,0.0,0,0.0,0,9,5
41,0.0,0,0.5002440676978208,0.49975593230217924,0.0,0,0.0,0,9,5
42,0.0,0,0.5002440676978208,0.49975593230217924,0.0,0,0.0,0,9,5
43,0.0,0,0.5002440676978208,0.49975593230217924,0.0,0,0.0,0,9,5
44,0.0,0,0.5002440676978208,0.49975593230217924,0.0,0,0.0,0,9,5
45,0.0,0,0.5002440676978208,0.49975593230217924,0.0,0,0.0,0,9,5
46,0.0,0,0.5002440676978208,0.49975593230217924,0.0,0,0.0,0,9,5
47,0.0,0,0.5002440676978208,0.49975593230217924,0.0,0,0.0,0,9,5
48,0.0,0,0.5002440676978208,0.49975593230217924,0.0,0,0.0,0,9,5
49,0.0,0,0.5002440676978208,0.49975593230217924,0.0,0,0.0,0,9,5
50,0.0,0,0.5002440676978208,0.49975593230217924,0.0,0,0.0,0,9,5
51,0.0,0,0.5002440676978208,0.49975593230217924,0.0,0,0.0,0,9,5
52,0.0,0,0.5002440676978208,0.49975593230217924,0.0,0,0.0,0,9,5
0,0.0,0,0.5,0.5,0.0,0,0.0,0,9,6
1,0.0,0,0.5,0.5,0.0,0,0.0,0,9,6
2,0.0,0,0.5,0.5,0.0,0,0.0,0,9,6
3,0.0,0,0.5,0.5,0.0,0,0.0,0,9,6
4,0.0,0,0.5,0.5,0.0,0,0.0,0,9,6
5,0.0,0,0.5,0.5,0.0,0,0.0,0,9,6
6,0.0,0,0.5,0.5,0.0,0,0.0,0,9,6
7,0.0,0,0.5,0.5,0.0,0,0.0,0,9,6
8,0.0,0,0.5,0.5,0.0,0,0.0,0,9,6
9,0.0,0,0.5,0.5,0.0,0,0.0,0,9,6
10,0.0,0,0.5,0.5,0.0,0,0.0,0,9,6
11,0.0,0,0.5,0.5,0.0,0,0.0,0,9,6
12,0.0,0,0.5,0.5,0.0,0,0.0,0,9,6
13,0.0,0,0.5,0.5,0.0,0,0.0,0,9,6
14,0.0,0,0.5,0.5,0.0,0,0.0,0,9,6
15,0.0,0,0.5,0.5,0.0,0,0.0,0,9,6
16,0.0,0,0.5,0.5,0.0,0,0.0,0,9,6
17,0.0,0,0.5,0.5,0.0,0,0.0,0,9,6
18,0.0,0,0.5,0.5,0.0,0,0.0,0,9,6
19,0.0,0,0.5,0.5,0.0,0,0.0,0,9,6
20,0.0,0,0.5,0.5,0.0,0,0.0,0,9,6
21,0.0,0,0.5,0.5,0.0,0,0.0,0,9,6
22,0.0,0,0.5,0.5,0.0,0,0.0,0,9,6
23,0.0,0,0.5,0.5,0.0,0,0.0,0,9,6
24,0.0,0,0.5,0.5,0.0,0,0.0,0,9,6
25,0.0,0,0.5,0.5,0.0,0,0.0,0,9,6
26,0.0,0,0.5,0.5,0.0,0,0.0,0,9,6
27,0.0,0,0.5,0.5,0.0,0,0.0,0,9,6
28,0.0,0,0.5,0.5,0.0,0,0.0,0,9,6
29,0.0,0,0.5,0.5,0.0,0,0.0,0,9,6
30,0.0,0,0.5,0.5,0.0,0,0.0,0,9,6
31,0.0,0,0.5,0.5,0.0,0,0.0,0,9,6
32,0.0,0,0.5,0.5,0.0,0,0.0,0,9,6
33,0.0,0,0.5,0.5,0.0,0,0.0,0,9,6
34,0.0,0,0.5,0.5,0.0,0,0.0,0,9,6
35,0.0,0,0.5,0.5,0.0,0,0.0,0,9,6
36,0.0,0,0.5,0.5,0.0,0,0.0,0,9,6
37,0.0,0,0.5,0.5,0.0,0,0.0,0,9,6
38,0.0,0,0.5,0.5,0.0,0,0.0,0,9,6
39,0.0,0,0.5,0.5,0.0,0,0.0,0,9,6
40,0.0,0,0.5,0.5,0.0,0,0.0,0,9,6
41,0.0,0,0.5,0.5,0.0,0,0.0,0,9,6
42,0.0,0,0.5,0.5,0.0,0,0.0,0,9,6
43,0.0,0,0.5,0.5,0.0,0,0.0,0,9,6
44,0.0,0,0.5,0.5,0.0,0,0.0,0,9,6
45,0.0,0,0.5,0.5,0.0,0,0.0,0,9,6
46,0.0,0,0.5,0.5,0.0,0,0.0,0,9,6
47,0.0,0,0.5,0.5,0.0,0,0.0,0,9,6
48,0.0,0,0.5,0.5,0.0,0,0.0,0,9,6
49,0.0,0,0.5,0.5,0.0,0,0.0,0,9,6
50,0.0,0,0.5,0.5,0.0,0,0.0,0,9,6
0,0.0,0,0.5,0.5,0.0,0,0.0,0,9,7
1,0.0,0,0.5,0.5,0.0,0,0.0,0,9,7
2,0.0,0,0.5,0.5,0.0,0,0.0,0,9,7
3,0.0,0,0.5,0.5,0.0,0,0.0,0,9,7
4,0.0,0,0.5,0.5,0.0,0,0.0,0,9,7
5,0.0,0,0.5,0.5,0.0,0,0.0,0,9,7
6,0.0,0,0.5,0.5,0.0,0,0.0,0,9,7
7,0.0,0,0.5,0.5,0.0,0,0.0,0,9,7
8,0.0,0,0.5,0.5,0.0,0,0.0,0,9,7
9,0.0,0,0.5,0.5,0.0,0,0.0,0,9,7
10,0.0,0,0.5,0.5,0.0,0,0.0,0,9,7
11,0.0,0,0.5,0.5,0.0,0,0.0,0,9,7
12,0.0,0,0.5,0.5,0.0,0,0.0,0,9,7
13,0.0,0,0.5,0.5,0.0,0,0.0,0,9,7
14,0.0,0,0.5,0.5,0.0,0,0.0,0,9,7
15,0.0,0,0.5,0.5,0.0,0,0.0,0,9,7
16,0.0,0,0.5,0.5,0.0,0,0.0,0,9,7
17,0.0,0,0.5,0.5,0.0,0,0.0,0,9,7
18,0.0,0,0.5,0.5,0.0,0,0.0,0,9,7
19,0.0,0,0.5,0.5,0.0,0,0.0,0,9,7
20,0.0,0,0.5,0.5,0.0,0,0.0,0,9,7
21,0.0,0,0.5,0.5,0.0,0,0.0,0,9,7
